10209622	1998	meshd009157 present meshd003680 meshd012131 report case meshd009157 present department otolaryngology meshd003680 two separate occasion one year period diagnosis meshd009157 make patient developed ventilatory failure second general anaesthetic rigid oesophagoscopy patient require emergency transfer intensive therapy unit ventilation improve treatment corticosteroid anticholinesterase immunosuppressive medication case unusual cricopharyngeal meshd013035 cause meshd003680 significant aspiration demonstrate meshd001464 swallow completely resolve treatment meshd009157
15147906	2004	meshd008559 inhibits revers meshd000544 tau associate meshd019636 meshd008559 meshd016202 meshd016202 receptor antagonist reduces clinical deterioration moderate severe meshd000544 meshd000544 treatment available activity protein phosphatase pp 2a compromise meshd000544 believe cause meshd018376 tau consequent meshd055956 show meshd008559 inhibits revers pp 2a inhibition induced meshd018376 accumulation tau organotypic culture ncbitaxon10116 hippocampal slice restorative effect meshd008559 detect either meshc066192 2 amino 5 phosphopentanoic acid meshd016202 receptor antagonist active meshd005998 binding site meshd018698 binding site respectively finding show 1 meshd008559 inhibits revers pp 2a inhibition induced meshd018376 tau meshd055956 2 drug useful treatment meshd000544 related meshd024801
17436271	2007	meshd012207 cause right meshd014694 duct dependent pulmonary blood flow successful stenting pda describe infant antenatal diagnosis large intracardiac meshd012207 cause meshd018785 meshd000860 prompt commencement intravenous meshd000527 immediate improvement saturation clinical genetic test confirm diagnosis meshd014402 secure ductal patency two tandem coronary stent implant via antegrade approach several episode long rp atrio ventricular entrant meshd013610 observe 7 1 2 month age meshd009369 longer obstructive tricuspid inflow ductal flow highly restrictive recurrence meshd013617
17877770	2007	treatment patient meshd009157 use antibody ncbigene3559 objectives measure clinical immunological parameter patient meshd009157 meshd000080343 treat antibody ncbigene3559 meshd000077552 simulect patient method injection meshd000077552 give repeatedly together meshd016572 corticosteroid 9 month patient severe meshd000080343 muscle function score monitor immunological parameter follow use elisa flow cytometry radioimmunoassay results patient improve moderately corticosteroid treatment withdrawn percentage activate ncbigene920 cell decrease treatment naive cell increase serum level scd28 scd152 scd80 scd86 ncbigene3586 decrease treatment stop due repeat meshd007239 conclusion treatment meshd000077552 appear suitable severely meshd002908 patient respond conventional treatment careful monitoring side effect necessary
27585947	2016	nucleotide excision repair oxidise genomic dna source urinary meshc067134 urinary meshc067134 meshc067134 widely measure biomarker oxidative stress commonly assume product dna repair therefore reflective dna oxidation source urinary meshc067134 understood although potential confound contribution cell turnover diet rule clearly critical understand precise biological origin important biomarker target molecule oxidise identify significance excretion interpret fully present study aim ass contribution nucleotide excision repair ner global genome ner gg ner transcription couple ner tc ner pathway sanitisation meshc029603 pool via activity ncbigene17766 protein production meshc067134 use select genetically modify ncbitaxon10090 meshd014983 ncbigene22590 ncbitaxon10090 gg ner tc ner defective urinary meshc067134 data unequivocal ruling contribution ner line ncbigene22590 data production urinary meshc067134 affected meshd014983 ncbitaxon10090 specifically exclude role gg ner pathway bulk literature support mechanism ner protein responsible remove damage transcribed strand dna via tc ner basis examine cockayne syndrome ncbitaxon10090 functional loss tc ner ncbitaxon10090 show difference urinary meshc067134 excretion compare wild type demonstrate tc ner contribute urinary meshc067134 level finding call question whether genomic dna primary source urinary meshc067134 largely exclude biomarker dna oxidation urinary meshc067134 level ncbigene17766 ncbitaxon10090 knock ncbigene4521 tg significantly different wild type ncbitaxon10090 suggest finding due redundancy process enzyme substitute lack ncbigene17766 present study cannot determine whether 2 deoxyribonucleotide pool source urinary meshc067134 basis urinary meshc067134 accurately define non invasive biomarker oxidative stress derive oxidatively generate damage meshd003849
29179102	2017	electroencephalographic finding anti methyl aspartate receptor meshd004660 child series 12 patient objective anti methyl aspartate receptor meshd004660 nmdare acute subacute meshd001927 electroencephalogram eeg frequently obtain part workup although diagnostic eeg find described far definition specific typical pattern help distinguish group among various meshd001927 childhood examine eeg recording patient nmdare order describe frequent finding methods clinical laboratory data digital eeg recording 12 pediatric patient diagnose nmdare two major child neurology center evaluate results review 43 eeg recording 12 child nmdare follow evolution median 6 range 1 60 month initial eeg abnormal 11 12 patient frequent find focal diffuse slow background rhythm generalize rhythmic delta activity brief rhythmic discharge brds occipital intermittent rhythmic delta activity oirda see two patient diffuse excess beta frequency activity see three patient extreme delta brush observe 5 12 41 7 patient disappear 4 6months two patient persist 10 17months two patient meshd004827 activity see seven patient 58 lateralize periodic discharge one follow eegs meshd004827 activity disappear median 8months conclusions normal eeg rare nmdare focal diffuse slow meshd004827 activity extreme delta brush common finding meshd004827 activity early eegs persists patient severe diffuse slow predict meshd009422 confirm large series
15946445	2005	meshd009157 improvement laparoscopic roux en gastric bypass many disease meshd009765 population found improve meshd015431 56 year old female long history meshd009157 meshd000080343 morbid meshd009765 report preoperatively present bmi 46 5 kg m2 three medication iv immunoglobulin every 5 week surgical procedure improve require less medication meshd000080343 morbid meshd009765 require careful perioperative management order avoid complication multidisciplinary approach recommend
7715209	1995	prevalence ectopic thymic tissue meshd009157 clinical significance forty patient meshd009157 underwent maximal thymectomy complete histologic study finding available 38 patient prevalence ectopic thymic tissue 39 5 15 38 basis presence absence ectopic thymic tissue patient divide two group group ectopic thymic tissue group ii ectopic thymic tissue male female ratio almost equal 1 1 1 group whereas group ii ratio 1 2 8 duration disease less 1 year 80 group 47 8 group ii patient 0 05 ectopic thymic tissue group associate poor outcome operation 0 003 2 13 3 15 patient group complete remission compare 11 47 8 23 patient group ii appear presence ectopic thymic tissue modifies clinical parameter meshd009157 serve prognostic factor predict outcome operation
30504556	2018	immune mediate neurological manifestation ncbitaxon12637 study clinico investigational variability predictor neuraxial involvement outcome role immunomodulation introduction aim study dengue related immune mediate meshd002493 imnc recent epidemic material method cross sectional observational study 79 imnc case 1627 laboratory confirm dengue case january 2015 january 2016 follow 3 month accord world health organization case categorize dengue meshd005334 df severe syndrome include meshd019595 dhf meshd019595 dss laboratory well clinicoradiological data predictor outcome role immunomodulation determine final result analyze result 1627 confirm dengue case 14 6 developed meshd002493 4 86 case imnc among imnc see majority patient onset manifestation subacute 7 30 day latency period mortality see found miller fisher syndrome meshd008382 limbic meshd004660 immune mediate meshd003711 imcd new finding imnc spectrum patient df prone develop meshd020968 meshd009443 whereas patient severe syndrome commonly associate guillain barre syndrome meshd020275 significant 0 001 predictor central nervous system involvement meshd000740 elevate hematocrit presence dss whereas patient high mean body temperature df elevate hematocrit prone develop peripheral nervous system manifestation platelet count hemoglobin level negative correlation whereas hematocrit value mean body temperature ncbigene2875 level moderately significant positive correlation development imnc immunomodulatory therapy imt initiate meshd005334 abatement lead significant clinically favorable outcome 3 month especially patient meshd020275 meshd009443 meshd020968 conclusion spectrum imnc vast include meshd008382 limbic meshd004660 imcd early initiation imt presence significant predictor reduce imnc related morbidity
12130568	2002	identification intracellular signal pathway induce meshd009223 protein kinase expression myogenesis meshd009223 meshd009223 common inherit adult neuromuscular disorder meshd009223 cause ctg expansion 3 untranslated region protein kinase gene ncbigene308405 decrease ncbigene308405 protein level contribute pathology meshd009223 reveal gene target study postnatal regulation ncbigene308405 expression pathophysiological role remain undefined study regulation ncbigene308405 protein mrna expression myogenesis ncbitaxon10116 l6e9 myoblasts ncbitaxon10090 cvcl0188 myoblasts 10t1 2 fibroblast stably express myogenic transcription factor ncbigene17927 ncbigene17927 detect ncbigene13400 80 kda protein mainly localize cytosolic fraction skeletal muscle cell ncbigene13400 expression protein kinase activity enhance ncbigene16002 differentiate cell l6e9 cvcl0188 cell ncbigene13400 expression regulate signal pathway phosphatidylinositol 3 kinase nuclear factor kappab nitric oxide synthase p38 mitogen activate protein kinase described crucial myogenesis induced either low serum ncbigene16002 ncbigene17927 cell p38 mapk inhibition block cell fusion ncbigene29161 expression affect ncbigene13400 regulation result suggest although ncbigene13400 induced myogenesis expression cannot totally associate development fully differentiate phenotype
1414218	1992	meshd009157 hong kong chinese 1 epidemiology adult disease territory wide study meshd009157 meshd000080343 conduct hong kong two hundred sixty two chinese patient 159 adult 103 paediatric onset identify correspond point prevalence period prevalence 53 5 62 2 per million respectively average annual incidence 4 0 per million population nine patient die 7 meshd000080343 give case fatality rate 0 027 female predominance present whole group patient female male ratio 1 6 1 adult disease ratio 2 1 1 onset childhood ration 1 1 1 onset disease common first 3 decade life become less common subsequent decade juvenile onset meshd000080343 occur 39 3 patient restrict ocular meshd000080343 47 9 familial occurrence found 5 patient 159 adult onset patient meshd005128 common 32 7 follow mild generalise 29 6 moderately severe generalise 24 5 fulminate 11 9 late severe disease 1 3 mean age onset symptom 36 7 year symptomatology similar caucasoid population meshd013967 commonest associate disease incidence meshd013945 among thymic abnormality high 38
12271822	2002	preimplantation diagnosis disease genetic predisposition nondisease test preimplantation genetic diagnosis become method choice genetic practice present experience include thousand clinical case preimplantation genetic diagnosis demonstrate safety accuracy reliability technique clinical relevance risk couple cannot accept traditional method prenatal diagnosis termination pregnancy recently preimplantation genetic diagnosis perform meshd000067562 genetic predisposition meshd009369 meshd010300 nondisease test involve human leukocyte antigen type never practice prenatal diagnosis review development suggests clinical usefulness new approach avoid birth child genetic predisposition meshd009369 meshd000067562 preimplanation human leukocyte antigen match provide treatment affected sibling require bone marrow transplantation
19156258	2008	metallo complex activation neuroprotective signal pathway therapeutic treatment meshd000544 meshd000544 common meshd019636 elderly although drug delay meshd003072 effective treatment yet found extracellular deposition ncbigene351 ncbigene351 plaque intracellular hyperphosphorylation ncbigene55177 ncbigene4137 elevate oxidative stress long focus neurotherapeutic strategy recently biometal interaction ncbigene351 become feasible target appear play significant role pathogenesis devastate disease meshd008670 ligand meshd015125 derivative developed alter interaction promote clearance amyloid deposit novel neurotherapeutic approach involve activation neuronal cell signal mechanism use metallo complex meshd003300 zinc complex activate phosphoinositol 3 kinase lead downstream modulation glycogen synthase kinase 3 extracellular signal regulate kinase result decrease ncbigene4137 ncbigene351 level approach offer new strategy treat meshd000544 vivo investigation require elucidate mechanism action metallo complex vivo determine efficacy safety potential treatment meshd019636
16444604	2006	uncontrolled trial meshd000069283 antibody associate meshd020361 anti ncbigene54474 monoclonal antibody meshd000069283 effectively use treatment meshd016393 recent report literature suggest antibody associate meshd001327 respond meshd000069283 therefore treat nine patient anti hu anti yo associate meshd020361 pns maximum four monthly iv infusion meshd000069283 375mg 2 uncontrolled unblinded trial meshd000069283 three patient improve 1 point rankin scale rs one patient limbic meshd004660 improve dramatically rs 5 1 study meshd000069283 autoantibody associate pns warrant
19486326	2009	morphological immunohistochemical characterization meshd020362 associate yo antibody introduction immunohistochemical study meshd020362 meshd007619 rare finding vary materials and methods perform morphological immunohistochemical characterization brain medulla meshd009369 two patient meshd007619 yo antibody meshd000230 results cerebellum patient extensive loss purkinje cell microglia activation cell found cerebellum cell deposit igg complement detect microglia activation present brain stem medulla cell found meshd000230 conclusion meshd007619 characterize loss purkinje cell microglia activation presence cell indicates cellular immune reaction meshd007619
27921460	2016	direct infusion mass spectrometry metabolomic phenotyping disease metabolomics base direct mass spectrometry ms analysis either direct infusion flow injection crude sample extract show great potential metabolic fingerprint high throughput screen capability wide metabolite coverage reduce time analysis consider numerous metabolic pathway significantly perturbed initiation progression disease metabolomic tool use get deeper understand disease pathogenesis discover potential biomarkers early diagnosis work describe common metabolomic platform use biomedical research special focus strategy base direct ms analysis comprehensive review application direct ms fingerprint clinical issue provide
15317754	2004	transgenic overexpression human ncbigene1760 accumulates meshd002312 meshd020967 meshd007022 trait meshd009223 abnormal expression human ncbigene1760 ncbigene1760 gene product implicate meshd009223 type 1 dm1 yet impact distress accumulation produce persistent overexpression poorly understood member rho kinase related protein kinase gene family remains unknown age transgenic ncbitaxon10090 line carry approximately 25 extra copy complete ncbigene1760 gene exon intact promoter region tg26 ncbigene1760 overexpression mrna protein transgene product cardiac skeletal smooth muscle result deficient exercise endurance integrative index muscle system underperformance contrast age match 11 15 month wild type control heart tg26 ncbigene1760 developed meshd044542 meshd006332 myocyte disarray interstitial meshd005355 meshd002312 associate propensity meshd001145 characterize overt intracellular meshd002118 overload promote nuclear translocation transcription factor responsible maladaptive gene reprogramming skeletal muscle distal limb tg26 ncbigene1760 show meshd009135 meshd020967 discharge couple deficit sarcolemmal meshd002712 channel require regulator hyperexcitability fiber degeneration tg26 ncbigene1760 result sarcomeric disorganization centralization nucleus meshd020914 moreover reduce blood pressure tg26 ncbigene1760 indicate meshd018235 tone cumulative meshd000079225 induced permanent overexpression ncbigene1760 gene product translates increase risk workload intolerance meshd002312 meshd001145 meshd020967 meshd007022 distinctive muscle trait dm1 proper expression ncbigene1760 therefore mandatory support integral balance among cytoarchitectural infrastructure ion homeostasis viability control various muscle cell type
24387228	2014	ncbigene17762 therapeutic target meshd000544 introduction meshd000544 meshd000544 major public health problem modern society yet symptomatic drug disease modify treatment disease available areas covered neurofibrillary pathology make abnormally hyperphosphorylated ncbigene17762 hallmark key lesion meshd000544 related meshd024801 density neurofibrillary pathology cerebral cortex correlate degree meshd003704 experimental transgenic animal study consistently show abnormal hyperphosphorylation tau cause meshd003072 meshd018376 tau convert microtubule assembly promote microtubule disrupt protein promotes self assembly pair helical filament date bulk study show abnormal hyperphosphorylation key gain toxic function step though cell culture transgenic ncbitaxon10090 study report aggregate tau lead meshd019636 article review data lab pubmed search molecular mechanism tau pathology potential tau therapeutic target meshd000544 related disorder expert opinion opinion inhibition abnormal hyperphosphorylation tau rational therapeutic target therapeutic approach include restoration activity protein phosphatase 2a major regulator tau phosphorylation activity compromise meshd000544 inhibition one tau protein kinase include ncbigene606496 cyclin dependent protein kinase 5 dual specificity tyrosine phosphorylated regulate kinase 1a ca 2 calmodulin activate protein kinase ii casein kinase enhancement glcnacylation tau tau immunization
